0.843          10.7639        8.99307        11.671         4.08724        11.9218        9.94022        14.1421        5.87231        
0.846          10.7989        9.0053         11.6647        4.05562        11.9642        9.95781        14.1421        5.84288        
0.849          10.8339        9.01744        11.6584        4.02401        12.0067        9.97531        14.1421        5.81345        
0.852          10.8689        9.02948        11.6522        3.99243        12.0491        9.99272        14.1421        5.78402        
0.855          10.9038        9.04143        11.6459        3.96086        12.0915        10.01          14.1421        5.75459        
0.858          10.9388        9.05328        11.6397        3.92931        12.134         10.0273        14.1421        5.72516        
0.861          10.9737        9.06503        11.6334        3.89779        12.1764        10.0444        14.1421        5.69573        
0.864          11.0086        9.07669        11.6272        3.86628        12.2188        10.0615        14.1421        5.6663         
0.867          11.0434        9.08826        11.621         3.83479        12.2612        10.0784        14.1421        5.63687        
0.87           11.0783        9.09974        11.6148        3.80333        12.3037        10.0953        14.1421        5.60744        
0.873          11.1131        9.11111        11.6086        3.77188        12.3461        10.1121        14.1421        5.57801        
0.876          11.148         9.1224         11.6025        3.74045        12.3885        10.1288        14.1421        5.54858        
0.879          11.1828        9.13359        11.5963        3.70904        12.4309        10.1454        14.1421        5.51915        
0.882          11.2175        9.14468        11.5902        3.67764        12.4734        10.162         14.1421        5.48972        
0.885          11.2523        9.15568        11.584         3.64627        12.5158        10.1784        14.1421        5.46029        
0.888          11.2871        9.16659        11.5779        3.61492        12.5582        10.1948        14.1421        5.43086        
0.891          11.3218        9.17741        11.5718        3.58359        12.6006        10.211         14.1421        5.40143        
0.894          11.3565        9.18813        11.5657        3.55227        12.6431        10.2272        14.1421        5.372          
0.897          11.3912        9.19875        11.5596        3.52097        12.6855        10.2433        14.1421        5.34257        
0.9            11.4259        9.20928        11.5535        3.4897         12.7279        10.2593        14.1421        5.31314        
0.903          11.4605        9.21972        11.5474        3.45844        12.7703        10.2752        14.1421        5.28371        
0.906          11.4951        9.23006        11.5414        3.4272         12.8128        10.291         14.1421        5.25428        
0.909          11.5298        9.24031        11.5353        3.39598        12.8552        10.3068        14.1421        5.22485        
0.912          11.5644        9.25047        11.5293        3.36477        12.8976        10.3224        14.1421        5.19542        
0.915          11.5989        9.26053        11.5233        3.33359        12.9401        10.338         14.1421        5.16599        
0.918          11.6335        9.2705         11.5172        3.30242        12.9825        10.3534        14.1421        5.13656        
0.921          11.6681        9.28038        11.5112        3.27127        13.0249        10.3688        14.1421        5.10713        
0.924          11.7026        9.29016        11.5052        3.24014        13.0673        10.3841        14.1421        5.0777         
0.927          11.7371        9.29985        11.4992        3.20903        13.1098        10.3993        14.1421        5.04827        
0.93           11.7716        9.30945        11.4933        3.17794        13.1522        10.4144        14.1421        5.01884        
0.933          11.8061        9.31895        11.4873        3.14686        13.1946        10.4294        14.1421        4.98941        
