-0.753 -0.753 0.350513 0.0621056 -0.344725 0.417555 -0.289165 0.0464715 0.187407
-0.752 -0.752 0.348256 0.0648525 -0.346538 0.417192 -0.286387 0.0423666 0.190851
-0.751 -0.751 0.346002 0.0675881 -0.348329 0.4168 -0.283591 0.0382705 0.194252
-0.75 -0.75 0.34375 0.0703125 -0.350098 0.416382 -0.280777 0.0341835 0.197609
-0.749 -0.749 0.341501 0.0730256 -0.351844 0.415936 -0.277946 0.0301062 0.200922
-0.748 -0.748 0.339256 0.0757275 -0.353569 0.415464 -0.275098 0.0260389 0.204191
-0.747 -0.747 0.337014 0.0784182 -0.355272 0.414965 -0.272234 0.0219821 0.207416
-0.746 -0.746 0.334774 0.0810977 -0.356953 0.414439 -0.269353 0.0179362 0.210596
-0.745 -0.745 0.332537 0.0837659 -0.358613 0.413887 -0.266457 0.0139016 0.213731
-0.744 -0.744 0.330304 0.086423 -0.360251 0.413309 -0.263545 0.00987876 0.216821
-0.743 -0.743 0.328074 0.089069 -0.361867 0.412706 -0.260618 0.00586808 0.219866
-0.742 -0.742 0.325846 0.0917038 -0.363462 0.412077 -0.257677 0.00186995 0.222866
-0.741 -0.741 0.323621 0.0943274 -0.365035 0.411422 -0.254721 -0.00211524 0.22582
-0.74 -0.74 0.3214 0.09694 -0.366587 0.410742 -0.251751 -0.00608708 0.228728
-0.739 -0.739 0.319182 0.0995415 -0.368118 0.410038 -0.248767 -0.0100452 0.23159
-0.738 -0.738 0.316966 0.102132 -0.369628 0.409308 -0.245771 -0.0139892 0.234407
-0.737 -0.737 0.314753 0.104711 -0.371116 0.408554 -0.242761 -0.0179188 0.237177
-0.736 -0.736 0.312544 0.107279 -0.372584 0.407776 -0.239739 -0.0218334 0.239901
-0.735 -0.735 0.310338 0.109837 -0.37403 0.406973 -0.236704 -0.0257329 0.242579
-0.734 -0.734 0.308134 0.112383 -0.375456 0.406146 -0.233658 -0.0296168 0.245211
-0.733 -0.733 0.305933 0.114918 -0.376861 0.405296 -0.2306 -0.0334848 0.247795
-0.732 -0.732 0.303736 0.117442 -0.378245 0.404422 -0.22753 -0.0373364 0.250333
-0.731 -0.731 0.301542 0.119955 -0.379609 0.403525 -0.22445 -0.0411715 0.252825
-0.73 -0.73 0.29935 0.122457 -0.380952 0.402605 -0.22136 -0.0449896 0.255269
-0.729 -0.729 0.297161 0.124949 -0.382275 0.401662 -0.218259 -0.0487904 0.257667
-0.728 -0.728 0.294976 0.127429 -0.383577 0.400696 -0.215148 -0.0525735 0.260017
-0.727 -0.727 0.292794 0.129899 -0.384859 0.399707 -0.212027 -0.0563387 0.262321
-0.726 -0.726 0.290614 0.132357 -0.38612 0.398696 -0.208898 -0.0600856 0.264577
-0.725 -0.725 0.288437 0.134805 -0.387362 0.397663 -0.205759 -0.063814 0.266786
-0.724 -0.724 0.286264 0.137241 -0.388583 0.396608 -0.202612 -0.0675234 0.268949
-0.723 -0.723 0.284093 0.139667 -0.389784 0.395531 -0.199457 -0.0712136 0.271064
-0.722 -0.722 0.281926 0.142082 -0.390966 0.394433 -0.196293 -0.0748844 0.273131
-0.721 -0.721 0.279761 0.144487 -0.392127 0.393313 -0.193122 -0.0785353 0.275152
-0.72 -0.72 0.2776 0.14688 -0.393269 0.392172 -0.189944 -0.0821661 0.277125
-0.719 -0.719 0.275442 0.149263 -0.394391 0.39101 -0.186758 -0.0857766 0.279051
-0.718 -0.718 0.273286 0.151634 -0.395493 0.389828 -0.183566 -0.0893664 0.280929
-0.717 -0.717 0.271133 0.153995 -0.396576 0.388625 -0.180367 -0.0929352 0.282761
-0.716 -0.716 0.268984 0.156346 -0.397639 0.387401 -0.177162 -0.0964828 0.284545
